900,3059,50,161
900,2983,50,161
900,2995,50,161
900,3069,50,161
900,3376,50,162
900,133,50,162
900,303,50,162
900,418,50,162
900,504,50,162
900,583,50,162
900,659,50,162
900,795,50,163
900,839,50,84
900,934,50,88
900,1054,50,64
900,1192,50,166
900,1347,50,163
900,1380,50,113
900,1315,50,129
900,1162,50,100
900,972,50,105
900,917,50,91
900,959,50,76
900,971,50,80
900,964,50,163
900,928,50,163
900,888,50,164
900,898,50,163
900,953,50,164
900,972,50,164
900,968,50,164
900,936,50,164
900,888,50,164
900,894,50,164
900,938,50,164
900,948,50,164
900,927,50,164
900,900,50,164
900,904,50,163
900,917,50,164
900,1060,50,164
900,1354,50,164
900,1586,50,163
900,1704,50,163
900,1722,50,163
900,1638,50,163
900,1490,50,163
900,1278,50,164
900,974,50,164
900,833,50,163
900,892,50,164
900,996,50,164
900,1085,50,164
900,1137,50,164
900,1119,50,164
900,1036,50,164
900,926,50,164
900,867,50,163
900,909,50,164
900,987,50,164
900,1023,50,164
900,1033,50,164
900,1003,50,163
900,939,50,164
900,885,50,163
900,929,50,164
