900,534,50,80
900,533,50,164
900,533,50,88
900,532,50,36
900,548,50,7
900,677,50,57
900,782,50,79
900,861,50,57
900,1106,50,85
900,927,50,58
900,790,50,162
900,553,50,68
900,554,50,71
900,555,50,69
900,571,50,69
900,607,50,69
900,659,50,53
900,715,50,88
900,753,50,100
900,783,50,163
900,794,50,163
900,795,50,163
900,797,50,163
900,798,50,163
900,796,50,163
900,799,50,163
900,799,50,82
900,797,50,163
900,798,50,163
900,799,50,163
900,799,50,88
900,797,50,118
900,799,50,118
900,801,50,91
900,799,50,83
900,799,50,153
900,801,50,163
900,800,50,84
900,800,50,163
900,800,50,163
900,801,50,163
900,801,50,104
900,801,50,92
900,802,50,94
900,801,50,96
900,800,50,99
900,802,50,163
900,802,50,163
900,801,50,88
900,802,50,112
900,804,50,163
