900,809,50,164
900,807,50,164
900,808,50,164
900,694,50,163
900,417,50,163
900,387,50,162
900,490,50,68
900,435,50,162
900,168,50,162
900,107,50,161
900,214,50,162
900,565,50,163
900,912,50,164
900,1179,50,141
900,1367,50,139
900,1476,50,89
900,1463,50,87
900,1356,50,61
900,1201,50,68
900,1004,50,166
900,951,50,160
900,968,50,163
900,955,50,127
900,951,50,85
900,952,50,113
900,949,50,164
900,968,50,165
900,1122,50,163
900,1304,50,163
900,1480,50,164
900,1533,50,164
900,1453,50,164
900,1306,50,164
900,1104,50,164
900,968,50,164
900,968,50,164
900,976,50,164
900,966,50,164
900,952,50,164
900,952,50,164
900,857,50,164
900,445,50,67
900,235,50,162
900,280,50,162
900,494,50,68
900,838,50,164
900,1127,50,167
900,1322,50,164
900,1417,50,164
900,1416,50,130
900,1352,50,124
900,1208,50,78
900,1026,50,63
900,938,50,64
900,960,50,164
900,963,50,150
900,945,50,98
900,942,50,114
900,936,50,110
900,936,50,100
900,942,50,95
900,928,50,164
900,918,50,164
900,918,50,164
900,896,50,164
