900,179,50,162
900,219,50,163
900,559,50,84
900,839,50,120
900,1072,50,71
900,1172,50,64
900,1214,50,54
900,1385,50,74
900,1543,50,136
900,1608,50,106
900,1609,50,137
900,1593,50,164
900,1579,50,86
900,1553,50,98
900,1511,50,165
900,1469,50,165
900,1371,50,165
900,1171,50,165
900,847,50,168
900,615,50,166
900,438,50,164
900,395,50,164
900,520,50,164
900,771,50,166
900,1012,50,166
900,1133,50,166
900,1153,50,166
900,1085,50,167
900,1003,50,168
900,952,50,166
900,936,50,166
900,946,50,167
900,948,50,167
900,942,50,166
900,941,50,166
900,830,50,166
900,472,50,164
900,337,50,163
900,435,50,164
900,652,50,166
900,872,50,166
900,1028,50,166
900,1097,50,166
900,1067,50,166
900,1004,50,166
900,950,50,165
900,919,50,166
900,992,50,166
900,1638,50,164
900,2090,50,90
900,2350,50,113
900,2561,50,135
900,2747,50,157
900,2865,50,161
900,3128,50,162
900,77,50,162
900,333,50,163
900,473,50,164
900,258,50,163
900,2980,50,162
900,2652,50,162
900,2455,50,162
900,2418,50,162
900,2418,50,162
900,2396,50,162
900,2365,50,162
900,2328,50,162
900,2276,50,162
900,2205,50,163
900,2083,50,163
900,1945,50,163
900,1774,50,164
900,1468,50,164
900,1195,50,166
900,1007,50,166
900,1015,50,167
900,1026,50,167
900,1012,50,167
900,1005,50,166
