900,566,50,72
900,604,50,7
900,663,50,3
900,676,50,5
900,740,50,4
900,861,50,60
900,895,50,62
900,820,50,66
900,755,50,5
900,701,50,5
900,624,50,4
900,560,50,4
900,565,50,4
900,564,50,4
900,568,50,14
900,598,50,61
900,642,50,69
900,684,50,71
900,712,50,73
900,735,50,65
900,748,50,95
900,751,50,94
900,758,50,104
900,764,50,163
900,766,50,103
900,767,50,98
900,771,50,101
900,771,50,163
900,772,50,163
900,773,50,98
900,774,50,97
900,773,50,98
900,773,50,86
900,776,50,56
900,776,50,53
900,775,50,54
900,776,50,56
900,776,50,58
900,774,50,59
900,776,50,59
900,780,50,62
900,780,50,64
900,780,50,66
900,786,50,60
900,787,50,62
900,785,50,63
900,786,50,62
900,788,50,63
900,791,50,63
900,793,50,64
