900,588,50,164
900,587,50,44
900,589,50,67
900,589,50,66
900,589,50,72
900,588,50,74
900,587,50,77
900,588,50,72
900,589,50,81
900,588,50,76
900,589,50,73
900,835,50,81
900,755,50,80
900,635,50,75
900,583,50,76
900,618,50,78
900,622,50,75
900,620,50,76
900,621,50,75
900,622,50,77
900,621,50,76
900,618,50,76
900,621,50,80
900,622,50,77
900,620,50,62
900,620,50,77
900,621,50,78
900,621,50,76
900,621,50,78
900,621,50,100
900,621,50,84
900,621,50,98
900,623,50,81
900,621,50,82
900,621,50,88
900,621,50,164
900,622,50,91
900,620,50,95
900,623,50,96
900,621,50,95
900,620,50,100
900,622,50,97
900,620,50,95
900,620,50,98
900,621,50,96
900,621,50,95
900,620,50,90
900,621,50,78
900,622,50,79
900,620,50,77
900,621,50,86
900,622,50,78
