900,500,50,4
900,510,50,4
900,509,50,4
900,585,50,4
900,933,50,66
900,1162,50,66
900,851,50,66
900,691,50,79
900,565,50,6
900,554,50,6
900,650,50,8
900,697,50,163
900,853,50,81
900,940,50,162
900,923,50,76
900,715,50,66
900,549,50,61
900,556,50,66
900,566,50,70
900,568,50,71
900,572,50,71
900,577,50,20
900,607,50,71
900,649,50,72
900,707,50,80
900,762,50,78
900,803,50,84
900,830,50,87
900,837,50,88
900,836,50,97
900,836,50,108
900,837,50,159
900,834,50,122
900,835,50,163
900,836,50,163
900,838,50,84
900,837,50,84
900,837,50,163
900,837,50,163
900,836,50,163
900,836,50,163
900,838,50,163
900,837,50,163
900,835,50,163
900,837,50,163
900,838,50,163
900,836,50,163
900,836,50,163
900,836,50,163
900,838,50,163
900,836,50,163
900,836,50,163
900,837,50,97
900,836,50,96
900,836,50,163
900,837,50,92
900,836,50,93
900,837,50,89
