900,937,50,76
900,868,50,76
900,798,50,76
900,742,50,78
900,718,50,76
900,694,50,69
900,612,50,64
900,603,50,63
900,561,50,67
900,563,50,69
900,561,50,69
900,588,50,69
900,645,50,69
900,710,50,71
900,795,50,78
900,886,50,163
900,942,50,163
900,1115,50,163
900,1067,50,163
900,916,50,163
900,869,50,110
900,857,50,163
900,868,50,163
900,878,50,163
900,882,50,163
900,884,50,163
900,881,50,163
900,882,50,163
900,883,50,163
900,883,50,163
900,883,50,163
900,882,50,163
900,882,50,163
900,884,50,163
900,880,50,163
900,883,50,163
900,882,50,163
900,879,50,98
900,884,50,100
900,883,50,163
900,883,50,163
900,883,50,163
900,882,50,100
900,885,50,97
900,885,50,106
900,883,50,103
900,882,50,163
900,883,50,163
900,884,50,102
900,883,50,99
900,882,50,163
