900,747,50,9
900,859,50,4
900,905,50,4
900,793,50,3
900,700,50,3
900,633,50,50
900,620,50,62
900,615,50,69
900,621,50,60
900,625,50,7
900,625,50,73
900,624,50,76
900,626,50,79
900,623,50,78
900,622,50,78
900,625,50,82
900,627,50,82
900,624,50,80
900,626,50,82
900,625,50,80
900,626,50,79
900,625,50,80
900,625,50,80
900,627,50,79
900,625,50,80
900,624,50,79
900,626,50,82
900,627,50,85
900,627,50,82
900,625,50,82
900,625,50,80
900,627,50,82
900,624,50,87
900,626,50,73
900,625,50,84
900,626,50,80
900,626,50,71
900,626,50,81
900,626,50,80
900,625,50,80
900,624,50,77
900,625,50,77
900,627,50,76
900,625,50,78
900,626,50,77
900,625,50,75
900,625,50,75
