900,443,50,164
900,443,50,148
900,442,50,93
900,443,50,89
900,449,50,89
900,556,50,87
900,720,50,165
900,892,50,166
900,973,50,155
900,1011,50,102
900,1014,50,73
900,1081,50,166
900,1243,50,71
900,1318,50,165
900,1320,50,165
900,1310,50,164
900,1477,50,164
900,1726,50,164
900,1858,50,163
900,1925,50,163
900,1948,50,163
900,1938,50,163
900,1930,50,163
900,1921,50,163
900,1911,50,163
900,1908,50,163
900,1908,50,163
900,1903,50,163
900,1902,50,163
900,1902,50,86
900,1901,50,163
900,1896,50,163
900,1896,50,163
900,1892,50,163
900,1887,50,163
900,1877,50,163
900,1865,50,163
900,1848,50,133
900,1831,50,77
900,1810,50,164
900,1777,50,91
900,1746,50,69
900,1711,50,113
900,1678,50,164
900,1664,50,123
900,1649,50,92
900,1636,50,88
900,1631,50,164
900,1630,50,164
900,1625,50,164
900,1630,50,164
900,1632,50,164
900,1625,50,164
900,1631,50,164
900,1632,50,111
900,1628,50,164
900,1629,50,164
900,1631,50,164
900,1627,50,164
900,1626,50,164
