0,3073,150,100
0,2856,150,117
0,3150,150,121
0,3444,150,125
0,3347,150,127
0,3228,150,130
0,3215,150,135
0,3331,150,141
0,3475,150,144
0,3415,150,147
0,3288,150,148
0,3344,150,147
0,17,150,141
0,52,150,137
0,3576,150,137
0,3385,150,138
0,3458,150,142
0,50,150,147
0,75,150,152
0,3595,150,155
0,3381,150,156
0,3401,150,157
0,3533,150,157
0,3540,150,155
0,3355,150,153
0,3220,150,149
0,3247,150,144
0,3322,150,139
0,3316,150,135
0,3201,150,132
0,3182,150,132
0,3312,150,101
0,3491,150,139
0,3430,150,146
0,3348,150,153
0,3393,150,160
0,3550,150,165
0,13,150,169
0,3586,150,172
0,3466,150,173
0,3473,150,173
0,11,150,171
0,31,150,167
0,3571,150,162
0,3426,150,154
0,3422,150,148
0,3503,150,141
0,3490,150,135
0,3381,150,129
0,3336,150,126
0,3447,150,125
0,7,150,126
0,0,150,129
0,3479,150,134
0,3420,150,142
0,3573,150,152
0,46,150,161
0,50,150,164
0,50,150,164
